temperature,cte
738.000000000000000,2.4416553881e-05
740.000000000000000,2.4455224911e-05
742.000000000000000,2.448848912e-05
744.000000000000000,2.4525989995e-05
746.000000000000000,2.4568182467e-05
748.000000000000000,2.4605342564e-05
750.000000000000000,2.4644285993e-05
752.000000000000000,2.4682945884e-05
754.000000000000000,2.4719283059e-05
756.000000000000000,2.4756219181e-05
758.000000000000000,2.479258944e-05
760.000000000000000,2.4835685403e-05
762.000000000000000,2.4873685221e-05
764.000000000000000,2.4907721171e-05
766.000000000000000,2.4948855475e-05
768.000000000000000,2.4981946113e-05
770.000000000000000,2.5023585522e-05
772.000000000000000,2.5068263027e-05
774.000000000000000,2.5104027679e-05
776.000000000000000,2.5135291621e-05
778.000000000000000,2.5176999544e-05
780.000000000000000,2.5219349666e-05
782.000000000000000,2.5256077297e-05
784.000000000000000,2.5293506191e-05
786.000000000000000,2.53288036e-05
788.000000000000000,2.5365771466e-05
790.000000000000000,2.5403660746e-05
792.000000000000000,2.5448824014e-05
794.000000000000000,2.5484377471e-05
796.000000000000000,2.5519559403e-05
798.000000000000000,2.5563449401e-05
