temperature,cte
802.000000000000000,1.2364466793e-05
804.000000000000000,1.2370613355e-05
806.000000000000000,1.2375912162e-05
808.000000000000000,1.2381600883e-05
810.000000000000000,1.2387830693e-05
812.000000000000000,1.239571433e-05
814.000000000000000,1.2400626154e-05
816.000000000000000,1.2405291422e-05
818.000000000000000,1.241015344e-05
820.000000000000000,1.2414740939e-05
822.000000000000000,1.2423852225e-05
824.000000000000000,1.2429365189e-05
826.000000000000000,1.2432397015e-05
828.000000000000000,1.243958523e-05
830.000000000000000,1.2446064369e-05
832.000000000000000,1.2450748706e-05
834.000000000000000,1.2456285191e-05
836.000000000000000,1.2463198242e-05
838.000000000000000,1.2467610825e-05
840.000000000000000,1.247125123e-05
842.000000000000000,1.2477696684e-05
844.000000000000000,1.2484915597e-05
846.000000000000000,1.2489247365e-05
848.000000000000000,1.2492988321e-05
850.000000000000000,1.2499575899e-05
852.000000000000000,1.2506483165e-05
854.000000000000000,1.2510301137e-05
856.000000000000000,1.2515433889e-05
858.000000000000000,1.2521900566e-05
860.000000000000000,1.252538261e-05
862.000000000000000,1.2530058237e-05
864.000000000000000,1.2537146066e-05
866.000000000000000,1.2542943862e-05
868.000000000000000,1.2547753311e-05
870.000000000000000,1.2552292174e-05
872.000000000000000,1.2557334867e-05
874.000000000000000,1.2563059936e-05
876.000000000000000,1.2567205063e-05
878.000000000000000,1.2571161476e-05
880.000000000000000,1.2578281511e-05
882.000000000000000,1.2584771157e-05
884.000000000000000,1.2590217677e-05
886.000000000000000,1.2592405708e-05
888.000000000000000,1.2597451876e-05
890.000000000000000,1.2603486013e-05
892.000000000000000,1.2606581518e-05
894.000000000000000,1.2612105077e-05
896.000000000000000,1.2618708134e-05
898.000000000000000,1.262298538e-05
900.000000000000000,1.2625700287e-05
