temperature,cte
604.000000000000000,2.0861278511e-05
606.000000000000000,2.0891458482e-05
608.000000000000000,2.0918682182e-05
610.000000000000000,2.0947028086e-05
612.000000000000000,2.0976612677e-05
614.000000000000000,2.100531955e-05
616.000000000000000,2.1033746998e-05
618.000000000000000,2.1062645013e-05
620.000000000000000,2.1092516711e-05
622.000000000000000,2.1120991191e-05
624.000000000000000,2.1147628851e-05
626.000000000000000,2.1176996477e-05
628.000000000000000,2.1205786799e-05
630.000000000000000,2.12322688e-05
632.000000000000000,2.1261807273e-05
634.000000000000000,2.1290853046e-05
636.000000000000000,2.1317834897e-05
638.000000000000000,2.1345964306e-05
640.000000000000000,2.1375343552e-05
642.000000000000000,2.1403208775e-05
644.000000000000000,2.1429840706e-05
646.000000000000000,2.1458910366e-05
648.000000000000000,2.1488424046e-05
650.000000000000000,2.1516130057e-05
652.000000000000000,2.1541290185e-05
654.000000000000000,2.1569310701e-05
656.000000000000000,2.1598692691e-05
658.000000000000000,2.1626165561e-05
660.000000000000000,2.1654136977e-05
662.000000000000000,2.1681009703e-05
664.000000000000000,2.1708251035e-05
666.000000000000000,2.1735872524e-05
668.000000000000000,2.1764728393e-05
670.000000000000000,2.1793884807e-05
672.000000000000000,2.1820758325e-05
674.000000000000000,2.1845014322e-05
676.000000000000000,2.1873266781e-05
678.000000000000000,2.1903608457e-05
680.000000000000000,2.1930186787e-05
682.000000000000000,2.1956001264e-05
684.000000000000000,2.1984223997e-05
686.000000000000000,2.201175264e-05
688.000000000000000,2.2037230862e-05
690.000000000000000,2.2065878135e-05
692.000000000000000,2.2093480425e-05
694.000000000000000,2.2121517566e-05
696.000000000000000,2.2148255824e-05
698.000000000000000,2.2174555217e-05
700.000000000000000,2.2202603438e-05
702.000000000000000,2.222951237e-05
704.000000000000000,2.2256289202e-05
706.000000000000000,2.2283115002e-05
708.000000000000000,2.2311417109e-05
710.000000000000000,2.233765144e-05
712.000000000000000,2.2365789469e-05
714.000000000000000,2.2391249127e-05
716.000000000000000,2.2416268645e-05
718.000000000000000,2.24455315e-05
720.000000000000000,2.247350241e-05
722.000000000000000,2.2501024391e-05
724.000000000000000,2.2527214128e-05
726.000000000000000,2.2554092613e-05
728.000000000000000,2.258126499e-05
730.000000000000000,2.2606511084e-05
732.000000000000000,2.2633743816e-05
734.000000000000000,2.2661456984e-05
736.000000000000000,2.2687621368e-05
738.000000000000000,2.2714648714e-05
740.000000000000000,2.2741220943e-05
742.000000000000000,2.2767716297e-05
744.000000000000000,2.2796096111e-05
746.000000000000000,2.2823285406e-05
748.000000000000000,2.2849083711e-05
750.000000000000000,2.2873749562e-05
752.000000000000000,2.2901462997e-05
754.000000000000000,2.2930871108e-05
756.000000000000000,2.2956140806e-05
758.000000000000000,2.2980724407e-05
760.000000000000000,2.3006969948e-05
762.000000000000000,2.3039725328e-05
764.000000000000000,2.3064424901e-05
766.000000000000000,2.3085270835e-05
768.000000000000000,2.3117135578e-05
770.000000000000000,2.3143621903e-05
772.000000000000000,2.3168502682e-05
774.000000000000000,2.3195448579e-05
776.000000000000000,2.322248026e-05
778.000000000000000,2.3250026274e-05
780.000000000000000,2.3276006117e-05
782.000000000000000,2.3305708026e-05
784.000000000000000,2.3325525638e-05
786.000000000000000,2.3352272456e-05
