# Volume points
  41.53907    0.05445   0.05178   0.03450   0.00047  -0.04765  -0.10732  -0.17660  -0.25407  -0.33866  -0.42954
  41.58806    0.05476   0.05209   0.03481   0.00076  -0.04739  -0.10708  -0.17639  -0.25389  -0.33851  -0.42942
  41.63705    0.05510   0.05244   0.03514   0.00108  -0.04709  -0.10681  -0.17615  -0.25368  -0.33833  -0.42927
  41.68604    0.05546   0.05281   0.03551   0.00143  -0.04677  -0.10651  -0.17588  -0.25344  -0.33813  -0.42910
  41.73503    0.05586   0.05321   0.03590   0.00181  -0.04642  -0.10619  -0.17558  -0.25318  -0.33789  -0.42889
  41.78402    0.05629   0.05363   0.03632   0.00221  -0.04604  -0.10584  -0.17526  -0.25289  -0.33763  -0.42866
  41.83302    0.05674   0.05409   0.03677   0.00264  -0.04563  -0.10546  -0.17491  -0.25256  -0.33734  -0.42840
  41.88201    0.05722   0.05457   0.03725   0.00310  -0.04519  -0.10505  -0.17453  -0.25222  -0.33702  -0.42811
  41.93100    0.05773   0.05508   0.03776   0.00359  -0.04473  -0.10461  -0.17412  -0.25184  -0.33668  -0.42780
  41.97999    0.05827   0.05562   0.03829   0.00411  -0.04424  -0.10415  -0.17369  -0.25143  -0.33630  -0.42746
  42.02898    0.05883   0.05619   0.03885   0.00465  -0.04372  -0.10366  -0.17323  -0.25100  -0.33590  -0.42709
  42.07797    0.05942   0.05678   0.03944   0.00522  -0.04317  -0.10314  -0.17274  -0.25055  -0.33548  -0.42669
  42.12696    0.06004   0.05740   0.04006   0.00582  -0.04260  -0.10260  -0.17223  -0.25006  -0.33502  -0.42627
  42.17595    0.06069   0.05805   0.04070   0.00644  -0.04200  -0.10202  -0.17168  -0.24955  -0.33454  -0.42582
  42.22495    0.06136   0.05873   0.04137   0.00709  -0.04138  -0.10143  -0.17111  -0.24901  -0.33404  -0.42535
  42.27394    0.06206   0.05943   0.04206   0.00777  -0.04072  -0.10080  -0.17052  -0.24845  -0.33350  -0.42485
  42.32293    0.06279   0.06016   0.04279   0.00847  -0.04005  -0.10015  -0.16990  -0.24786  -0.33294  -0.42432
  42.37192    0.06354   0.06091   0.04354   0.00920  -0.03934  -0.09947  -0.16925  -0.24724  -0.33236  -0.42376
  42.42091    0.06432   0.06169   0.04431   0.00996  -0.03861  -0.09877  -0.16858  -0.24660  -0.33175  -0.42318
  42.46990    0.06513   0.06250   0.04511   0.01074  -0.03785  -0.09804  -0.16788  -0.24593  -0.33111  -0.42258
  42.51889    0.06596   0.06333   0.04594   0.01155  -0.03707  -0.09729  -0.16715  -0.24523  -0.33045  -0.42195
  42.56789    0.06682   0.06419   0.04679   0.01238  -0.03626  -0.09651  -0.16640  -0.24452  -0.32976  -0.42129
  42.61688    0.06770   0.06508   0.04767   0.01324  -0.03543  -0.09570  -0.16563  -0.24377  -0.32904  -0.42061
  42.66587    0.06861   0.06599   0.04857   0.01412  -0.03457  -0.09487  -0.16483  -0.24300  -0.32831  -0.41990
  42.71486    0.06955   0.06693   0.04950   0.01503  -0.03368  -0.09401  -0.16400  -0.24220  -0.32754  -0.41917
  42.76385    0.07051   0.06789   0.05046   0.01597  -0.03277  -0.09313  -0.16315  -0.24138  -0.32675  -0.41841
  42.81284    0.07149   0.06887   0.05144   0.01693  -0.03184  -0.09223  -0.16227  -0.24054  -0.32594  -0.41763
  42.86183    0.07250   0.06989   0.05244   0.01791  -0.03088  -0.09130  -0.16137  -0.23967  -0.32510  -0.41683
  42.91082    0.07354   0.07092   0.05347   0.01892  -0.02990  -0.09034  -0.16045  -0.23877  -0.32424  -0.41600
  42.95982    0.07460   0.07198   0.05452   0.01996  -0.02889  -0.08936  -0.15950  -0.23786  -0.32335  -0.41514
